"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"SMPD4P1" 12.6577572254615 2.53211517518125 2.37908528253579 1.06432299580381 0.287182404104531 NA
"SMPD4P2" 0.271094957094689 0.505922205029777 5.69556087429733 0.0888274598754408 0.929219034122497 NA
"SMPD5" 1.70912059556536 -0.504033965660641 5.7424998151596 -0.0877725697665752 0.930057439756352 NA
"SMPDL3A" 236.120755300913 0.840703160745608 0.897795200354918 0.936408615699059 0.349062843668786 0.933303172901786
"SMPDL3B" 23.9117055770956 -1.08729344015413 1.91780579661325 -0.566946581387041 0.570750475110971 NA
"SMPX" 1.68785245768897 -7.35358414090466 5.42978969050091 -1.35430367658057 0.175639513680236 NA
"SMR3A" 0 NA NA NA NA NA
"SMR3B" 0.749084896369029 -2.32634172712683 5.77037181926583 -0.403152829659911 0.686835798256556 NA
"SMS" 572.655247571473 0.210984840894841 0.603906010984861 0.349367015822152 0.726813792647404 0.999333640143859
"SMSP1" 0.499389930912686 -2.32632867141448 5.77037181929543 -0.403150567115192 0.68683746260407 NA
"SMTN" 632.923539662213 -0.554077471576739 0.621040935055778 -0.892175443357813 0.372298902323524 0.943627090833816
"SMTNL1" 15.5152873163122 4.0024565036406 2.97337243117135 1.34609995763761 0.178270282322627 NA
"SMTNL2" 2.51540174486741 -1.08932739468242 3.4839339742518 -0.312671653002943 0.754530134099636 NA
"SMU1" 993.99427015154 0.990695433846122 0.454516391878651 2.17966931786835 0.0292819824732091 0.363776075053147
"SMU1P1" 1.05723571859266 -0.56148303382158 5.48027122155616 -0.102455336811258 0.918395262290273 NA
"SMUG1" 230.680632624248 1.31841695565128 0.883392279976872 1.49244790285669 0.135581765064003 0.705025178332814
"SMUG1P1" 0.0545286604570287 -1.36451660003654 5.77037181932766 -0.236469441269996 0.813068417270621 NA
"SMURF1" 610.423786178254 0.183868501860081 0.58800735541043 0.312697622178111 0.75451040226959 0.999333640143859
"SMURF2" 1230.84356990726 0.512042909987735 0.510357954199967 1.00330151763855 0.315715404113525 0.913667013165386
"SMURF2P1" 37.3740309921474 1.81836999272874 1.68189815967772 1.08114155560832 0.279634150821468 0.887736571559227
"SMYD1" 2.03877105406057 1.97028532931421 4.36452860795228 0.45143141592068 0.65167864520499 NA
"SMYD2" 351.505517763582 -0.80959021715317 0.698659175413965 -1.15877704844208 0.246547075216095 0.861744973699275
"SMYD3" 278.967451676356 -0.235206375470378 1.07787504553454 -0.218213026124687 0.827263136250667 0.999333640143859
"SMYD4" 353.6002018167 -0.253114883419023 0.970239793130925 -0.260878687115308 0.794186061087089 0.999333640143859
"SMYD5" 216.726436169514 -1.20547411651612 0.997776383298073 -1.2081606026107 0.226985492662681 0.840894459545343
"SNAI1" 29.2570904220683 0.885993496746513 1.97131290344169 0.449443360919349 0.653111857621875 0.999333640143859
"SNAI1P1" 0 NA NA NA NA NA
"SNAI2" 510.622721537841 1.21635179918277 0.766604175994341 1.58667515423467 0.112586236336784 0.658242281228287
"SNAI3" 42.0645965519658 -3.66302614024425 1.96256528649909 -1.8664480440182 0.0619787066979749 0.520244488669383
"SNAP23" 795.894138153283 1.14975975556912 0.584350479779944 1.96758588442008 0.0491157051829624 0.46726445407497
"SNAP23P1" 0.685264481351988 2.14153355365921 5.66394233850771 0.378099462471478 0.705356707614751 NA
"SNAP25" 2201.46936364496 -0.0905462511056841 0.828302095115135 -0.109315492064641 0.912952259342021 0.999333640143859
"SNAP29" 460.319382522971 -0.597393683405372 0.556053068504947 -1.07434652777221 0.282667398821403 0.889683820739216
"SNAP47" 294.84892549804 -0.320801148518966 0.678944404350638 -0.472499878433772 0.636570028487219 0.998476927442245
"SNAP91" 9.34869092748589 -2.32639420547885 4.36590232369907 -0.532855302980708 0.594133747902687 NA
"SNAPC1" 214.9686285293 0.35804371231074 0.842204241889203 0.425126940120355 0.670744139953106 0.999333640143859
"SNAPC2" 131.586142393133 0.756997828804415 1.17509470582384 0.644201548226445 0.519444747087265 0.98749721914623
"SNAPC3" 696.95866062301 -0.0520204596161718 0.58125658353834 -0.0894965512467877 0.928687294293209 0.999333640143859
"SNAPC4" 566.822396452414 -3.11351761364767 0.604237027975178 -5.15280836740706 2.56614160072453e-07 8.44642777940606e-05
"SNAPC5" 184.493212758414 0.239758723501375 1.08369458898425 0.221241967929452 0.824904033122812 0.999333640143859
"SNAPC5P1" 0 NA NA NA NA NA
"SNAPIN" 188.266273114095 -0.503939421910911 1.00634917927595 -0.500760006853176 0.616540035046685 0.998095225096172
"SNCA" 505.821965443685 1.36488391099805 1.16245110635779 1.17414307021869 0.240337724388924 0.855870754170576
"SNCAIP" 267.673798924919 2.29546081508583 0.940090670254607 2.44174406545716 0.0146165046417759 0.251559195628354
"SNCB" 0 NA NA NA NA NA
"SNCG" 132.795235476402 0.762099412119961 1.4650018464667 0.520203721215776 0.602921591978764 0.998095225096172
"SND1" 3014.74500277521 -0.422502534396796 0.55991642874268 -0.75458142091945 0.450500174818427 0.974771372678545
"SNED1" 6658.54639732164 -0.329227381935832 0.875136604361695 -0.376201132823102 0.706767373302755 0.999333640143859
"SNF8" 395.931210096795 1.57752970220285 0.668123088394039 2.36113633790855 0.0182190311769212 0.285560701425502
"SNF8P1" 28.0243581576977 2.81495150040827 1.98516600293908 1.41799300221779 0.156192807823996 0.746694294510886
"SNHG32" 387.982338392211 -0.718705019686293 1.09248273632267 -0.657863960491929 0.510625550512564 0.985033889223094
"SNIP1" 341.366039343763 0.958142920404771 0.563874201116974 1.69921397096514 0.0892788749395418 0.599788711538569
"SNN" 527.482064612676 1.61112213546312 0.680176245458963 2.36868333203254 0.01785153058956 0.282664460819337
"SNORC" 13.5735055412188 -0.675967139850033 2.15071012483346 -0.314299510680165 0.753293569828767 NA
"SNPH" 126.181685203838 0.146704744400555 0.820277275851668 0.178847749071478 0.858057251344556 0.999333640143859
"SNRK" 1541.25458472042 0.649318808533435 0.464221267425171 1.39872697374448 0.161894872262988 0.758713624328515
"SNRNP200" 3055.18678324822 -0.173187419797031 0.409401049372222 -0.423026321165024 0.672276057185749 0.999333640143859
"SNRNP25" 92.6026191739613 0.0568121831741312 1.61193353897535 0.0352447429130638 0.971884584690878 0.999333640143859
"SNRNP27" 333.636536012647 0.79914206891739 0.613732337546439 1.30210194253765 0.192881539212786 0.802134615773255
"SNRNP35" 238.652936218604 1.21780025492176 0.741407950567511 1.6425508439579 0.100475898297937 0.63102369314019
"SNRNP40" 367.632697948942 0.495401911869056 0.596184112433806 0.830954568458179 0.405999295010784 0.957913421240516
"SNRNP48" 405.083292347323 0.251062139282139 0.459076941692035 0.546884664598468 0.584457972034379 0.998095225096172
"SNRNP70" 3776.86004497505 0.983100071671794 0.550116375917768 1.78707654363438 0.0739251180439121 0.556236175165039
"SNRPA" 231.15300448422 0.612670634188829 0.869975025107495 0.704239336196032 0.481283737944721 0.98142704102575
"SNRPA1" 296.860034088491 -0.41608909919601 0.569630267376665 -0.730454687936857 0.465112300538839 0.976373669757011
"SNRPA1P1" 0.478550970183552 0.557996500508696 5.69391203539203 0.0979987918746056 0.921933252695647 NA
"SNRPB" 524.776556934855 2.37597450368716 0.541095174759449 4.39104729541051 1.1280599785296e-05 0.00148049507112378
"SNRPB2" 418.817323090242 1.10287465834966 0.547288521263648 2.01516131893869 0.0438877490180634 0.44288550378959
"SNRPBP1" 0.286070005909011 0.880308911545549 5.68492424366746 0.154849717219388 0.87693979521364 NA
"SNRPC" 239.204976843875 1.63920841406663 0.590570399726355 2.77563591881031 0.00550938655372204 0.138507627828726
"SNRPCP1" 0 NA NA NA NA NA
"SNRPCP10" 0 NA NA NA NA NA
"SNRPCP11" 7.58455136929754 1.98576789977508 3.65979421976177 0.542590042099238 0.587412096663978 NA
"SNRPCP13" 6.14652977416026 -1.19114133848124 3.30289413526926 -0.360635639441751 0.718371843321552 NA
"SNRPCP14" 0.490757944113258 1.66185940724205 5.66987427678315 0.293103396321675 0.769443120834061 NA
"SNRPCP15" 0 NA NA NA NA NA
"SNRPCP16" 1.89846017201159 2.00831773789473 5.66539681345058 0.354488450504766 0.722972857993658 NA
"SNRPCP17" 0 NA NA NA NA NA
"SNRPCP18" 0 NA NA NA NA NA
"SNRPCP19" 15.4423685377072 -0.391326188442908 2.5138634235858 -0.155667243005873 0.876295318643785 NA
"SNRPCP2" 0 NA NA NA NA NA
"SNRPCP20" 0.329205537052127 1.08604366413969 5.68014640080836 0.191199942308729 0.848368948812411 NA
"SNRPCP3" 2.96627368953291 -2.7681968983116 3.72333565161778 -0.743472294019161 0.457195789502026 NA
"SNRPCP4" 8.66972070038392 5.34872573218104 3.73800440506418 1.43090407409223 0.15245770927363 NA
"SNRPCP5" 0.38576777181911 1.31430070734706 5.67558110326432 0.231571126098637 0.816871135974076 NA
"SNRPCP6" 0.870332335170551 2.10250507936018 5.6643545991982 0.371181754697666 0.710502161626406 NA
"SNRPCP8" 0.0509467409566199 -2.32629428088941 5.77037181931721 -0.403144607268075 0.686841846726554 NA
"SNRPCP9" 6.34269529241674 -0.647080944248874 3.20500219791382 -0.20189719204251 0.83999709730039 NA
"SNRPD1" 635.121314085297 0.0559718575099308 0.648855826126021 0.0862623949053668 0.931257831525952 0.999333640143859
"SNRPD2" 552.872056365392 0.542540048150606 0.980303484823544 0.553440905341945 0.579961535351897 0.998095225096172
"SNRPD2P1" 3.15298482200184 1.05265235049989 3.88102013880034 0.271230839535215 0.786213495145756 NA
"SNRPD2P2" 0 NA NA NA NA NA
"SNRPD3" 943.626339796407 -0.230594150763304 0.483255648459217 -0.477168040349899 0.633242467165718 0.998095225096172
"SNRPE" 297.607661873471 0.982911278898141 0.863313423304613 1.13853352949816 0.254897766339476 0.869135650269274
"SNRPEP10" 0 NA NA NA NA NA
"SNRPEP11" 0.731574148716956 -3.32080158408234 5.42955995719689 -0.611615234063418 0.540792356511377 NA
"SNRPEP2" 0.215669717862025 -0.450869311805118 5.73914333971076 -0.0785603852556575 0.937382298096444 NA
"SNRPEP3" 0 NA NA NA NA NA
"SNRPEP4" 5.21326258387281 -3.61703898591351 3.58476725649958 -1.00900246155603 0.312973453659567 NA
"SNRPEP5" 0 NA NA NA NA NA
"SNRPEP6" 0.281308742948162 -4.76879164963001 5.58719834593559 -0.853521094897064 0.393370394546931 NA
"SNRPEP7" 0 NA NA NA NA NA
"SNRPEP8" 0 NA NA NA NA NA
"SNRPEP9" 7.65917555225005 5.44152503125028 3.2056147717545 1.69749811461969 0.0896025272475824 NA
"SNRPF" 155.002765899971 -0.0458687818698124 1.01124201011069 -0.0453588571392437 0.963821274459393 0.999333640143859
"SNRPFP1" 1.31944858441434 -2.32636160224955 5.77037181922582 -0.403156274002749 0.686833264571013 NA
"SNRPFP2" 0 NA NA NA NA NA
"SNRPFP3" 0.562617485896323 -5.76872711578318 5.49329657352155 -1.05013939054178 0.293654030649373 NA
"SNRPFP4" 0.109057320914057 -0.503945655285714 5.74249981531827 -0.0877571913788183 0.930069662768804 NA
"SNRPG" 231.219099357827 -0.687330499754604 1.07243912874337 -0.640903974251648 0.521585073602929 0.987843424813752
"SNRPGP1" 1.12372897452831 -3.4693548611044 5.38078551497938 -0.644767358120145 0.519077958113506 NA
"SNRPGP10" 0.286070005909011 0.880308911545549 5.68492424366746 0.154849717219388 0.87693979521364 NA
"SNRPGP11" 0 NA NA NA NA NA
"SNRPGP12" 1.43925859999362 -2.89466523833879 5.25680465998107 -0.55065109426174 0.581872876006612 NA
"SNRPGP13" 0.438748087085684 1.32155374929076 5.67544725226218 0.232854555870288 0.815874347621454 NA
"SNRPGP14" 5.72068501065146 -0.149248470740335 2.79390542574776 -0.0534192995098931 0.957397828380995 NA
"SNRPGP15" 0.49913265811176 1.35482551103074 5.67484269113245 0.238742390718213 0.811305343999383 NA
"SNRPGP16" 0 NA NA NA NA NA
"SNRPGP17" 0.907529285076989 1.95582606905245 5.66600859330989 0.34518586353042 0.729954645651659 NA
"SNRPGP18" 63.695264741925 -0.207829236328008 2.23881783645669 -0.0928299002016765 NA NA
"SNRPGP19" 0 NA NA NA NA NA
"SNRPGP2" 0 NA NA NA NA NA
"SNRPGP20" 0 NA NA NA NA NA
"SNRPGP3" 0.442330006586093 1.51138266386925 5.67217810270549 0.26645543149436 0.789888479495015 NA
"SNRPGP4" 24.8481736930406 2.34605330969317 2.30976497977117 1.01571083215817 0.309767108227181 NA
"SNRPGP5" 1.42139217964225 2.70705409153838 5.28106297922918 0.512596441698466 0.608233642787977 NA
"SNRPGP6" 0 NA NA NA NA NA
"SNRPGP7" 0 NA NA NA NA NA
"SNRPGP8" 0.0565622347669832 -1.36451660003654 5.77037181932766 -0.236469441269996 0.813068417270621 NA
"SNRPGP9" 4.09318544844546 4.10258053428282 4.25998569219129 0.963050308315122 0.335522277203478 NA
"SNRPN" 852.309898118649 -0.231273650889163 0.483712018231809 -0.478122606369334 0.632562942931407 0.998095225096172
"SNTA1" 294.924673347446 -0.0469302713019462 0.794009174679931 -0.059105452176751 0.952868116027083 0.999333640143859
"SNTB1" 580.84550772458 0.158982142684182 0.515699249040424 0.308284611583214 0.757865774386585 0.999333640143859
"SNTB2" 2675.01230309061 1.38897720914416 0.730391687684875 1.90168813879414 0.0572119374388339 0.500038797841107
"SNTG1" 60.7905177543393 -0.113071186990707 1.04849080939212 -0.107841848471959 0.914121146165095 0.999333640143859
"SNTG2" 105.955955062255 3.45901395727109 1.45061111538977 2.38452188913613 0.0171013306051462 0.274357577041904
"SNTN" 102.524132064577 -0.149541085333881 0.78343535341769 -0.190878653460706 0.848620664743259 0.999333640143859
"SNU13" 488.570373176273 -0.846404012840528 0.78864315618603 -1.07324080124379 0.283163088522269 0.889903283952184
"SNUPN" 258.432772735832 -0.325835370198425 0.644875366505978 -0.505268749780047 0.613370088686325 0.998095225096172
"SNURF" 94.3259083289022 -1.40457427550239 1.33183470570961 -1.05461606420147 0.291600953778442 0.89744640818697
"SNURFL" 0 NA NA NA NA NA
"SNW1" 866.288811812224 -0.0280760822643883 0.480994941935083 -0.0583708472098187 0.95345323572294 0.999333640143859
"SNX1" 3344.50059640748 0.122289118898423 0.531661330622181 0.230013190455873 0.818081519993216 0.999333640143859
"SNX10" 581.038158782914 0.63820683772184 0.806500298107058 0.791328706535855 0.428752201014079 0.965367637605858
"SNX11" 310.933241387445 -0.266974952286234 0.627107759911743 -0.425724204598915 0.670308822647075 0.999333640143859
"SNX12" 462.543201374067 -0.479720450416231 0.756461995243412 -0.634163320077789 0.525974242652756 0.988818457593396
"SNX13" 2243.16358289446 0.379363109503955 0.574550033991712 0.660278630336705 0.509075041005359 0.984869824894128
"SNX14" 1778.4325750463 0.714229817568721 0.714249318231793 0.999972697680524 0.317323720767333 0.913851836971062
"SNX15" 335.200499969158 0.794511162308106 0.91757421230349 0.865882183320688 0.386554774522338 0.946802147223017
"SNX16" 178.227521952966 0.737623869302552 0.827746330017485 0.891123092369338 0.372863137647937 0.943627090833816
"SNX17" 729.956261910562 0.491727526465136 0.572472624868252 0.85895378242462 0.390366015232769 0.949039144332703
"SNX18" 1295.09117054408 0.423657701014545 0.42097167731373 1.00638053305143 0.314232554304663 0.912835907537068
"SNX18P10" 20.1836336077397 0.487501399489107 2.28136129643566 0.213688818273005 0.83078973167071 NA
"SNX18P12" 96.4255181038793 1.72805845689533 1.25765179504903 1.37403569390043 0.169430601487788 0.77249560672366
"SNX18P13" 4.41838789730874 4.65401982803352 3.97005061657648 1.1722822395768 0.241083759737732 NA
"SNX18P14" 0 NA NA NA NA NA
"SNX18P1Y" 52.9829982029597 -0.204339772788524 2.40749832369784 -0.084876392551196 NA NA
"SNX18P2" 7.16783522483096 4.64858388257982 3.57203885657498 1.30138110732566 0.193128037173354 NA
"SNX18P23" 1.11709710817525 -1.74476024552387 4.53990392615544 -0.384316556892736 0.700743837903642 NA
"SNX18P24" 0 NA NA NA NA NA
"SNX18P25" 34.0217269905069 -0.152394236260898 2.66438358191925 -0.0571968080328444 NA NA
"SNX18P26" 8.97577857635814 5.27265395123303 3.33547936288535 1.58077846617883 0.113928699857723 NA
"SNX18P27" 0.446588403760644 -2.32632614777309 5.77037181929961 -0.403150129770225 0.686837784318995 NA
"SNX18P3" 194.038331682139 -0.000490499335770717 1.07782762006711 -0.000455081431054973 0.999636897564786 0.999978395755832
"SNX18P4" 0.407573927652959 -2.32632705071076 5.7703718192984 -0.403150286248557 0.686837669212108 NA
"SNX18P5" 1.90743360326446 -2.10923950311398 5.33083861451518 -0.395667484168587 0.69235034588184 NA
"SNX18P7" 7.83523702904168 -2.30437897507713 3.43080154634232 -0.671673643593259 0.501791483907395 NA
"SNX18P8" 5.0785640439249 -0.726168847817629 3.26451739374712 -0.22244294032819 0.823969087478751 NA
"SNX18P9" 14.5849739671795 -1.89532496700443 2.33474014634256 -0.811792682784638 0.416910601435361 NA
"SNX19" 2387.05287038956 -0.0493671784150853 0.543341126976276 -0.0908585342873205 0.927604998703001 0.999333640143859
"SNX19P1" 0.562617485896323 -5.76872711578318 5.49329657352155 -1.05013939054178 0.293654030649373 NA
"SNX19P2" 0.269546611904235 0.1114853119476 5.71016084946596 0.0195240230330862 0.984423073085002 NA
"SNX19P3" 6.42379537862202 0.402919591266052 2.37367461244354 0.169745081804314 0.865210618355205 NA
"SNX19P4" 3.67845092968608 -0.724308823999302 3.24611073871848 -0.22313127379174 0.82343333889709 NA
"SNX2" 2270.02825292504 0.289452365029414 0.570013927012042 0.507798759491186 0.611594479854582 0.998095225096172
"SNX20" 265.291956585979 -0.311346786171669 1.09741506670974 -0.283709232373805 0.776633218929064 0.999333640143859
"SNX21" 973.536169671134 4.61187487497916 0.919720710605506 5.01442973045903 5.31909870828695e-07 0.000152382327809628
"SNX22" 192.820925488152 -1.07201738617344 0.773080573679169 -1.38668260809039 0.165538566180219 0.765420002403208
"SNX24" 351.155315111431 -0.0143241282426481 0.89138519265955 -0.0160695155815977 0.987178933416145 0.999978395755832
"SNX25" 348.506134912621 0.21122312197512 0.617894907257352 0.3418431184563 0.732468958341545 0.999333640143859
"SNX25P1" 1.97917287662152 -2.32637662086296 5.77037181920702 -0.403158876715619 0.686831349997394 NA
"SNX27" 1700.08790917961 -0.470253567842682 0.478967415284352 -0.981807014081538 0.326194932013208 0.920340467934685
"SNX29" 2451.36041973663 -0.565230132000498 0.573188129695395 -0.986116255235211 0.324076067802027 0.91890931401719
"SNX29P1" 74.3163164866827 -1.13117731846225 0.967794448121155 -1.16881980534016 0.242476239086648 0.859185055361246
"SNX29P2" 258.73549143593 -0.175793999317806 1.19143897276929 -0.147547632178931 0.882699786063837 0.999333640143859
"SNX2P1" 13.8741432693166 5.9186825006849 3.68850297315042 1.60462999318925 0.108575256720114 NA
"SNX2P2" 3.65059693195079 2.76118291825164 5.44096049593989 0.507480787686671 0.611817513422333 NA
"SNX3" 1287.36018383686 0.371045653905263 0.628825272174235 0.590061612222312 0.555149343797379 0.993174481375605
"SNX30" 1181.53084706449 0.00926345878342837 0.534621576193633 0.0173271323042773 0.986175640401683 0.999918606354765
"SNX31" 9.47709145482567 1.05146090660668 2.42490058195031 0.433609903199002 0.664571742124465 NA
"SNX32" 15.7235670972635 -0.749554903916333 2.20653418321669 -0.339697843621725 0.734084085823364 NA
"SNX33" 1546.58688394265 -0.201958062458567 0.696545495534758 -0.28994238531902 0.771860314880365 0.999333640143859
"SNX33P1" 0 NA NA NA NA NA
"SNX3P1X" 0 NA NA NA NA NA
"SNX3P1Y" 0 NA NA NA NA NA
"SNX4" 511.725822673504 0.493713897620855 0.608627345570605 0.811192433619597 0.417255170104447 0.96134847326993
"SNX5" 1511.68878298583 -0.221249846749463 0.502307000185537 -0.440467376858655 0.659598635209887 0.999333640143859
"SNX5P1" 2.38715589143653 1.21066878919796 3.69902090458162 0.327294389631164 0.743445235406164 NA
"SNX5P2" 4.08964901234467 1.2150877657988 3.02410479413977 0.401800813302979 0.687830623555175 NA
"SNX6" 1452.0560194236 -0.00296624213657567 0.567762191641462 -0.00522444463587818 0.99583151524928 0.999978395755832
"SNX6P1" 0.822889238648842 2.21582023235623 5.6631868843965 0.391267368989953 0.69559961594509 NA
"SNX7" 632.59639287622 0.544975795864581 0.522217568712075 1.04357997224918 0.296679762956408 0.898444523137366
"SNX8" 903.849308437549 -1.56430686956588 0.784855350390258 -1.99311486987768 0.0462488700837021 0.454266679488807
"SNX9" 3260.6137351281 0.516181704569519 0.466571303095977 1.10632973169234 0.268583827502528 0.880783158414453
"SOAT1" 995.605090868083 0.0895883909894943 0.513245177452727 0.174552815935121 0.861431026681553 0.999333640143859
"SOAT2" 17.891383505785 1.34216989221551 3.08861670534117 0.43455372429168 0.663886390700471 NA
"SOBP" 798.013356219548 0.883490479966415 0.640731498197687 1.37887786452138 0.167932414077251 0.769913539143977
"SOCS1" 15.9675950496904 -0.527252276921051 2.70735006315153 -0.194748467919695 0.845589866369629 NA
"SOCS2" 198.5527176202 1.08587563571972 1.2674942570802 0.856710497624772 0.391604900282828 0.949462160996043
"SOCS2P1" 0 NA NA NA NA NA
"SOCS2P2" 0 NA NA NA NA NA
"SOCS3" 927.114453671197 0.864955379112711 1.05556864360932 0.819421251615772 0.41254611411716 0.958127666325246
"SOCS4" 1150.56351589689 0.28186747856011 0.691423527067486 0.407662550557957 0.683521435058403 0.999333640143859
"SOCS5" 984.111571410858 1.21384942020491 0.595000414346758 2.04008163849361 0.0413421952009188 0.427801845992117
"SOCS5P1" 0 NA NA NA NA NA
"SOCS5P2" 5.88798692357983 2.94849198927248 5.3413277884871 0.552014799696018 0.580938213562263 NA
"SOCS5P3" 0 NA NA NA NA NA
"SOCS5P4" 8.08330520427241 -0.0487838374314343 3.34468883410617 -0.0145854636562839 0.988362896342625 NA
"SOCS5P5" 5.8601779093454 -1.36465153874093 5.7703718191825 -0.236492826026289 0.813050273426185 NA
"SOCS6" 818.279813374823 -0.161383703416155 0.799807529795069 -0.20177817462847 0.840090144718974 0.999333640143859
"SOCS6P1" 1.52865956677327 -0.805288425745113 4.90169604746801 -0.164287711426147 0.869504655117217 NA
"SOCS7" 498.563793840551 1.07091297576257 0.504625182312898 2.12219487512326 0.0338213767423562 0.389588010576508
"SOD1" 1374.75902439359 0.905230275224511 0.633548300763327 1.42882598553867 0.153054254834592 0.740384403468146
"SOD1P1" 0 NA NA NA NA NA
"SOD1P2" 0 NA NA NA NA NA
"SOD1P3" 7.03445357662591 -2.08225721541072 3.37149351249259 -0.617606769135167 0.536834581400564 NA
"SOD2" 22378.175090099 0.427070227253943 0.568782846950807 0.750849343547237 0.452743329437853 0.975164246123169
"SOD2P1" 9.7600527065706 0.556870249759113 4.69335364358255 0.118650818167207 0.905552002609157 NA
"SOD3" 485.479010109517 0.850180171744052 1.19260064613055 0.712879180891359 0.475920523019542 0.97978667622736
"SOGA1" 2149.38564208717 -0.113489959191846 0.566029185219515 -0.200501956710648 0.841088027834303 0.999333640143859
"SOGA3" 81.8733820698406 -0.0205034985251992 1.87458628393963 -0.0109376125819661 0.991273221788557 0.999978395755832
"SOHLH1" 0 NA NA NA NA NA
"SOHLH2" 19.4335668674035 0.503099480480102 2.18224829477986 0.230541814001441 0.817670775513727 NA
"SON" 7151.94563267934 -0.366557236470735 0.501867371639965 -0.730386666247949 0.465153866353785 0.976373669757011
"SORBS1" 1485.23810858233 2.09637466324354 1.07531020698528 1.94955339363968 0.0512293729766418 0.474052927511854
"SORBS2" 1508.61151890708 0.617266097565812 0.840112783718995 0.734741941234736 0.4624966720246 0.976373669757011
"SORBS3" 1805.57531460447 0.13109504833391 0.662856210445632 0.197772980426292 0.843222687090811 0.999333640143859
"SORCS1" 48.9618231691487 6.46431745493702 3.10738267293052 2.0803094228625 0.0374971610703525 0.408118201196928
"SORCS2" 94.0073813487937 -0.234250566802412 1.08596402560918 -0.215707483193109 0.829215767794082 0.999333640143859
"SORCS3" 4.31846468849922 3.45731157557654 4.12870592529423 0.837383828767159 0.402376852620852 NA
"SORD" 245.710438613052 -0.0124010787769636 0.515924708504932 -0.0240366056762428 0.980823410027294 0.999333640143859
"SORD2P" 17.2825114109675 -0.405530663953642 1.90128449861727 -0.213292994419598 0.831098437481652 NA
"SORL1" 3734.7026520363 -0.0927773584487712 1.13606751817269 -0.0816653561207339 0.934912828117179 0.999333640143859
"SORT1" 1360.64336230699 -0.200484748366296 0.736342875024315 -0.272270915040328 0.785413718155578 0.999333640143859
"SOS1" 2029.56698591334 0.0614115302628358 0.411493992230375 0.149240405503793 0.881363938001654 0.999333640143859
"SOS2" 1554.38316908759 -0.0642146107547697 0.508109309240995 -0.126379520286082 0.899431512606108 0.999333640143859
"SOST" 37.5505268399865 1.12540583395703 2.94749756771684 0.381817391906716 0.702596817511581 0.999333640143859
"SOSTDC1" 8.44255425727743 2.91595766636384 3.55802598332247 0.819543668323898 0.412476298078674 NA
"SOWAHA" 1.50717447055756 2.9517893394325 5.65747235570378 0.521750554637098 0.601844020505959 NA
"SOWAHB" 1.35523082646334 3.0128469341792 5.65711646314996 0.532576437802663 0.594326816196055 NA
"SOWAHC" 308.813244543994 0.187165491411119 0.711546563698314 0.263040398141076 0.792519441934857 0.999333640143859
"SOWAHCP2" 33.8129125520356 -1.2418114657494 2.33619040861474 -0.531554046780691 NA NA
"SOWAHCP5" 7.68669070479358 -0.459326672635961 2.53148405913013 -0.181445611312202 0.856017820331461 NA
"SOWAHD" 16.8919702992125 4.35053410385335 4.07777172054795 1.06689005711893 0.286021485215267 NA
"SOX1" 6.92212025828998 -2.32642254699749 5.77037181918052 -0.403166835673316 0.686825495345436 NA
"SOX10" 32.1407912701383 -0.436266395850572 1.23346002260596 -0.353693178420864 0.723568835408548 0.999333640143859
"SOX11" 53.8820378037564 0.362372512030533 1.16953718347623 0.30984266011402 0.756680608816097 0.999333640143859
"SOX12" 215.708785278781 -0.607720016846051 1.24099907842708 -0.489702230574025 0.624344623217308 0.998095225096172
"SOX13" 545.510397744825 2.85622359335326 1.10518320399527 2.58438925150865 0.0097551628328373 0.201279082182556
"SOX14" 0 NA NA NA NA NA
"SOX15" 2.92259924957805 -5.76882314221837 5.40703981134353 -1.06690968505833 0.286012620976993 NA
"SOX17" 36.0038614819155 0.146468298199729 1.73256135372296 0.0845385924631155 0.932628220298682 0.999333640143859
"SOX18" 55.0010451513989 -1.04315223406662 1.4560911800121 -0.716405846272584 0.473740786066112 0.979405532057379
"SOX2" 15.2222234231809 -0.147983788452702 1.65019027364037 -0.0896768032247854 0.928544050001065 NA
"SOX21" 0.458520668609579 -2.3263301629791 5.77037181929205 -0.403150825602173 0.686837272458729 NA
"SOX3" 4.68917823948676 -2.32640850361353 5.77037181918544 -0.403164401967763 0.686827285590296 NA
"SOX30" 4.43590934409355 -0.614754082570596 2.69402562890858 -0.228191623707622 0.819497272988008 NA
"SOX4" 874.279970053925 -0.396454032180934 0.848736923438812 -0.467110621951768 0.640420735030402 0.999333640143859
"SOX5" 3314.37961558404 -0.118442755474538 0.711403655800095 -0.16649163173238 0.8677700681762 0.999333640143859
"SOX5P1" 0.0565622347669832 -1.36451660003654 5.77037181932766 -0.236469441269996 0.813068417270621 NA
"SOX6" 365.126158356579 1.44132788358975 0.990186724671683 1.45561220694779 0.145499851616893 0.724495822306327
"SOX7" 125.140345146868 1.7569780638772 0.934814624224718 1.87949355770331 0.060177132356235 0.514900573866679
"SOX8" 158.058389707384 -0.512010232694259 1.51998524814364 -0.33685210650536 0.73622839083301 0.999333640143859
"SOX9" 103.866464331451 -0.589730965313481 1.05667016202289 -0.558103168338263 0.576773937225586 0.997436370097019
"SP1" 2083.32210888971 0.236072618580746 0.495586280507454 0.476350189393904 0.633824914701251 0.998095225096172
"SP100" 3562.71061914514 0.248542880710846 0.487992079162004 0.509317448630829 0.610529729398521 0.998095225096172
